Kanji	Hanzi	Syllabe	Label	DansDict	FichierJap	Pinyin	ModePin	Mode2Pin	LieuPin	FichierCh
高	高	kou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	gāo	occlusive	non_aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1196.T2.ch.snt
生	生	sei	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	shēng	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1152.T2.ch.snt
特	特	toku	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	tè	occlusive	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0827.T2.ch.snt
層	层	sou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	céng	affriquee	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0176.T2.ch.snt
観	观	mi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	guān	occlusive	non_aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0582.T2.ch.snt
純	纯	jun	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0573.T2.jp.snt	chún	affriquee	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0916.T2.ch.snt
思	思	omo	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	sī	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0060.T2.ch.snt
近	近	chika	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	jìn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0568.T2.ch.snt
寄	寄	yo	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	jì	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1028.T2.ch.snt
難	难	gata	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	nán	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0139.T2.ch.snt
場	场	ba	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	chǎng	affriquee	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0526.T2.ch.snt
合	合	a	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3637.T2.jp.snt	hé	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0803.T2.ch.snt
大	大	dai	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1070.T2.jp.snt	dà	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0708.T2.ch.snt
好	好	su	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1070.T2.jp.snt	hǎo	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0941.T2.ch.snt
気	气	ki	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0582.T2.jp.snt	qì	affriquee	aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0439.T2.ch.snt
付	付	tsu	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0582.T2.jp.snt	fù	fricative	sourde	labio-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0108.T2.ch.snt
事	事	goto	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0661.T2.jp.snt	shì	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0847.T2.ch.snt
大	大	tai	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0661.T2.jp.snt	dà	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1166.T2.ch.snt
切	切	setsu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0661.T2.jp.snt	qiè	affriquee	aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0002.T2.ch.snt
言	言	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0661.T2.jp.snt	yán	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0551.T2.ch.snt
結	结	ke	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0661.T2.jp.snt	jié	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1205.T2.ch.snt
日	日	nichi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1647.T2.jp.snt	rì	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0235.T2.ch.snt
変	变	ka	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1647.T2.jp.snt	biàn	occlusive	non_aspiree	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0611.T2.ch.snt
別	别	betsu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3242.T2.jp.snt	bié	occlusive	non_aspiree	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0514.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3242.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0589.T2.ch.snt
思	思	omo	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3997.T2.jp.snt	sī	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0958.T2.ch.snt
今	今	kon	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0128.T2.jp.snt	jīn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0904.T2.ch.snt
日	日	nichi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0128.T2.jp.snt	rì	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0668.T2.ch.snt
今	今	kon	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0128.T2.jp.snt	jīn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0566.T2.ch.snt
日	日	nichi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0128.T2.jp.snt	rì	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1263.T2.ch.snt
楽	乐	tano	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2286.T2.jp.snt	lè	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1104.T2.ch.snt
気	气	ki	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2060.T2.jp.snt	qì	affriquee	aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0038.T2.ch.snt
比	比	kura	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2060.T2.jp.snt	bǐ	occlusive	non_aspiree	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0235.T2.ch.snt
今	今	ima	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0813.T2.jp.snt	jīn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0002.T2.ch.snt
好	好	su	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0813.T2.jp.snt	hǎo	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0135.T2.ch.snt
時	时	toki	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3107.T2.jp.snt	shí	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0749.T2.ch.snt
白	白	shiro	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2921.T2.jp.snt	bái	occlusive	non_aspiree	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0788.T2.ch.snt
確	确	tashi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2921.T2.jp.snt	què	affriquee	aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0969.T2.ch.snt
誰	谁	dare	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1883.T2.jp.snt	shuí	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0040.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1883.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1079.T2.ch.snt
楽	乐	tano	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2028.T2.jp.snt	lè	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0225.T2.ch.snt
活	活	katsu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0348.T2.jp.snt	huó	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0108.T2.ch.snt
動	动	dou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0348.T2.jp.snt	dòng	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0884.T2.ch.snt
必	必	kanara	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1401.T2.jp.snt	bì	occlusive	non_aspiree	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0958.T2.ch.snt
発	发	ha	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3021.T2.jp.snt	fā	fricative	sourde	labio-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0063.T2.ch.snt
感	感	kan	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3021.T2.jp.snt	gǎn	occlusive	non_aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0476.T2.ch.snt
作	作	tsuku	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2999.T2.jp.snt	zuò	affriquee	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0774.T2.ch.snt
得	得	toku	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2999.T2.jp.snt	dé	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0240.T2.ch.snt
意	意	i	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2999.T2.jp.snt	yì	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1227.T2.ch.snt
今	今	ima	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2804.T2.jp.snt	jīn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1278.T2.ch.snt
四	四	shi	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1805.T2.jp.snt	sì	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0965.T2.ch.snt
十	十	juu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1805.T2.jp.snt	shí	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1118.T2.ch.snt
何	何	nani	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	hé	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0115.T2.ch.snt
京	京	kyou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	jīng	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0853.T2.ch.snt
都	都	to	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	dōu	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1106.T2.ch.snt
遊	游	aso	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	yóu	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0582.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0261.T2.ch.snt
旅	旅	ryo	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	lǚ	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0420.T2.ch.snt
行	行	kou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1872.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0152.T2.ch.snt
基	基	ki	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0990.T2.jp.snt	jī	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0854.T2.ch.snt
分	分	wa	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0990.T2.jp.snt	fēn	fricative	sourde	labio-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0642.T2.ch.snt
最	最	sai	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	zuì	affriquee	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0805.T2.ch.snt
近	近	kin	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	jìn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0430.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0434.T2.ch.snt
好	好	su	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	hǎo	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0592.T2.ch.snt
最	最	sai	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	zuì	affriquee	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0021.T2.ch.snt
近	近	kin	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	jìn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0856.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1511.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1126.T2.ch.snt
考	考	kanga	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0799.T2.jp.snt	kǎo	occlusive	aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1102.T2.ch.snt
理	理	ri	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3590.T2.jp.snt	lǐ	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0742.T2.ch.snt
由	由	yuu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3590.T2.jp.snt	yóu	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1276.T2.ch.snt
特	特	toku	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3590.T2.jp.snt	tè	occlusive	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1205.T2.ch.snt
無	无	na	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3590.T2.jp.snt	wú	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0771.T2.ch.snt
気	气	ki	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2957.T2.jp.snt	qì	affriquee	aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1175.T2.ch.snt
入	入	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2957.T2.jp.snt	rù	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0807.T2.ch.snt
見	见	mi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2957.T2.jp.snt	jiàn	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1059.T2.ch.snt
少	少	suko	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1589.T2.jp.snt	shǎo	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0922.T2.ch.snt
少	少	suko	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1589.T2.jp.snt	shǎo	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0558.T2.ch.snt
忘	忘	wasu	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3138.T2.jp.snt	wàng	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1036.T2.ch.snt
入	入	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3138.T2.jp.snt	rù	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0551.T2.ch.snt
入	入	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3138.T2.jp.snt	rù	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0551.T2.ch.snt
言	言	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0749.T2.jp.snt	yán	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1103.T2.ch.snt
東	东	higashi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0749.T2.jp.snt	dōng	occlusive	non_aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1086.T2.ch.snt
行	行	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0749.T2.jp.snt	xíng	fricative	sourde	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_1031.T2.ch.snt
言	言	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	yán	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0551.T2.ch.snt
結	结	ke	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	jié	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0027.T2.ch.snt
構	构	kou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	gòu	occlusive	non_aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0275.T2.ch.snt
結	结	ke	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	jié	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0746.T2.ch.snt
構	构	kou	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	gòu	occlusive	non_aspiree	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0275.T2.ch.snt
無	无	mu	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	wú	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0484.T2.ch.snt
理	理	ri	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	lǐ	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0579.T2.ch.snt
理	理	ri	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3164.T2.jp.snt	lǐ	laterale	_	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0742.T2.ch.snt
酒	酒	sake	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0413.T2.jp.snt	jiǔ	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0487.T2.ch.snt
飲	饮	no	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0413.T2.jp.snt	yǐn	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0834.T2.ch.snt
就	就	tsu	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_1676.T2.jp.snt	jiù	affriquee	non_aspiree	palatale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0724.T2.ch.snt
人	人	nin	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2267.T2.jp.snt	rén	fricative	sonore	retroflexe	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0596.T2.ch.snt
母	母	kaa	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0542.T2.jp.snt	mǔ	nasale	_	bilabiale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0311.T2.ch.snt
素	素	su	1	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0101.T2.jp.snt	sù	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0682.T2.ch.snt
話	话	hanashi	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_0101.T2.jp.snt	huà	fricative	sourde	velaire	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0837.T2.ch.snt
同	同	ona	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2280.T2.jp.snt	tóng	occlusive	aspiree	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0735.T2.ch.snt
思	思	omo	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_2329.T2.jp.snt	sī	fricative	sourde	dentale/alveo-dentale	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0361.T2.ch.snt
言	言	i	0	1	../MSLT_Corpus/Data/MSLT_Test_JA_20170914/MSLT_Test_JP_3496.T2.jp.snt	yán	semi_voyelle	_	_	../MSLT_Corpus/Data/MSLT_Test_ZH_20170914/MSLT_Test_CH_0235.T2.ch.snt
