Kanji	Hanzi	Syllabe	ModeSyl	Mode2Syl	LieuSyl	Label	DansDict	FichierJap	DebutJap	FinJap	Pinyin	ModePin	Mode2Pin	LieuPin	FichierCh	DebutCh	FinCh
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0197.T2.jp.snt	0.64	0.77	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0615.T2.ch.snt	17.54	17.71
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0197.T2.jp.snt	0.47	0.64	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0515.T2.ch.snt	9.26	9.44
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0197.T2.jp.snt	0.64	0.77	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1049.T2.ch.snt	22.07	22.19
気	气	ki	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0718.T2.jp.snt	0.54	0.69	qì	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1137.T2.ch.snt	7.57	7.89
付	付	tsu	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0718.T2.jp.snt	0.77	1.04	fù	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0670.T2.ch.snt	15.66	15.89
下	下	kuda	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0718.T2.jp.snt	1.17	1.64	xià	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0663.T2.ch.snt	4.83	5.13
東	东	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	0.91	1.14	dōng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0981.T2.ch.snt	20.09	20.33
海	海	kai	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	1.14	1.34	hǎi	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1193.T2.ch.snt	15.92	16.07
道	道	dou	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	1.34	1.5	dào	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0995.T2.ch.snt	26.15	26.54
線	线	sen	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	1.5	1.76	xiàn	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1019.T2.ch.snt	4.07	4.3
途	途	to	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	1.76	2.03	tú	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0582.T2.ch.snt	6.56	6.81
中	中	chuu	affriquee	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	2.24	2.45	zhōng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0072.T2.ch.snt	6.72	7.01
一	一	i	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3984.T2.jp.snt	2.58	2.78	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_1217.T2.ch.snt	4.34	4.4
所	所	tokoro	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2026.T2.jp.snt	1.3	1.7	suǒ	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0845.T2.ch.snt	8.57	8.94
売	卖	u	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2026.T2.jp.snt	1.88	1.89	mài	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0515.T2.ch.snt	13.99	14.11
歌	歌	ka	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0861.T2.jp.snt	3.29	3.39	gē	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0930.T2.ch.snt	0.59	0.76
手	手	shu	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0861.T2.jp.snt	3.39	3.61	shǒu	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0562.T2.ch.snt	7.99	8.33
歌	歌	uta	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0861.T2.jp.snt	3.29	3.39	gē	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0715.T2.ch.snt	1.33	1.46
時	时	toki	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1359.T2.jp.snt	1.31	1.58	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0935.T2.ch.snt	1.51	1.69
時	时	toki	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1359.T2.jp.snt	1.31	1.58	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0827.T2.ch.snt	17.05	17.21
豆	豆	mame	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1836.T2.jp.snt	0	0.76	dòu	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0137.T2.ch.snt	0.69	0.9
過	过	su	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3855.T2.jp.snt	1.81	1.87	guò	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_1202.T2.ch.snt	3.49	3.61
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1019.T2.jp.snt	3.34	3.58	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0813.T2.ch.snt	9.16	9.36
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1019.T2.jp.snt	3.58	3.76	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0365.T2.ch.snt	0.96	1.22
何	何	nan	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2316.T2.jp.snt	2.01	2.43	hé	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_1184.T2.ch.snt	27.61	27.8
時	时	ji	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2316.T2.jp.snt	2.43	2.64	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0833.T2.ch.snt	3.4	3.52
長	长	naga	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2316.T2.jp.snt	2.78	3	zhǎng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0815.T2.ch.snt	3.9	4.14
書	书	ka	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2316.T2.jp.snt	3.46	3.54	shū	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1021.T2.ch.snt	1.28	1.57
時	时	ji	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1290.T2.jp.snt	1.37	1.49	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0755.T2.ch.snt	3.86	4.28
間	间	kan	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1290.T2.jp.snt	1.49	1.83	jiān	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0113.T2.ch.snt	5.24	5.45
天	天	ten	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2730.T2.jp.snt	0.97	1.42	tiān	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0732.T2.ch.snt	7.3	7.48
方	方	hou	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2730.T2.jp.snt	2.28	2.57	fāng	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0495.T2.ch.snt	25.83	26.05
安	安	yasu	spirant	_	palatal	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2730.T2.jp.snt	2.74	3.14	ān	voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0803.T2.ch.snt	13.3	13.54
基	基	ki	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2670.T2.jp.snt	0.48	0.59	jī	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0424.T2.ch.snt	9.62	9.74
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2670.T2.jp.snt	0.59	0.78	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0875.T2.ch.snt	0.43	0.66
的	的	teki	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2670.T2.jp.snt	0.78	1	de	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0225.T2.ch.snt	5.29	5.56
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1506.T2.jp.snt	3.73	4.07	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0012.T2.ch.snt	12.34	12.4
今	今	kyo	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2092.T2.jp.snt	1.06	1.17	jīn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0904.T2.ch.snt	2.73	3.07
日	日	u	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2092.T2.jp.snt	1.17	1.2	rì	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Dev_CH_0835.T2.ch.snt	23.38	23.47
好	好	su	fricative	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2862.T2.jp.snt	0	0.04	hǎo	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0154.T2.ch.snt	2.96	3.39
色	色	iro	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	1.4	1.6	sè	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0088.T2.ch.snt	2.18	2.31
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	4.61	4.87	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0318.T2.ch.snt	0.06	0.49
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	4.87	4.97	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0359.T2.ch.snt	2.97	3.19
急	急	kyuu	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	5.24	5.28	jí	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0175.T2.ch.snt	3.25	3.71
上	上	jou	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	5.34	5.47	shàng	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1193.T2.ch.snt	15.77	15.92
級	级	kyuu	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	5.47	5.58	jí	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0732.T2.ch.snt	15.53	15.67
者	者	sha	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	5.83	6.09	zhě	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0682.T2.ch.snt	15.51	15.64
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0335.T2.jp.snt	7.88	8.06	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0152.T2.ch.snt	4.24	4.47
言	言	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0053.T2.jp.snt	2.57	2.7	yán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0545.T2.ch.snt	19.42	19.63
今	今	ima	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2235.T2.jp.snt	0.86	1.15	jīn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0334.T2.ch.snt	7.79	7.93
寄	寄	yo	spirant	_	palatal	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2235.T2.jp.snt	1.46	1.64	jì	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0361.T2.ch.snt	7.79	8
思	思	omo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2235.T2.jp.snt	2.09	2.32	sī	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0958.T2.ch.snt	17.45	17.6
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3373.T2.jp.snt	0.94	2.64	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0984.T2.ch.snt	8.35	8.43
度	度	do	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3373.T2.jp.snt	3.02	3.15	dù	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0006.T2.ch.snt	1.71	2.01
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3373.T2.jp.snt	0.94	2.64	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0921.T2.ch.snt	2.76	2.85
度	度	do	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3373.T2.jp.snt	3.02	3.15	dù	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0288.T2.ch.snt	5.77	5.9
便	便	ben	occlusive	sonore	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1040.T2.jp.snt	0.23	0.41	biàn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0590.T2.ch.snt	1.21	1.47
利	利	ri	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1040.T2.jp.snt	0.41	0.51	lì	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0682.T2.ch.snt	17.02	17.11
適	适	teki	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	0.94	1.63	shì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0894.T2.ch.snt	8.8	8.98
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	1.63	1.84	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0800.T2.ch.snt	17.91	18.06
校	校	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	3.46	3.6	xiào	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0509.T2.ch.snt	1.45	1.65
生	生	sei	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	3.7	3.9	shēng	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0759.T2.ch.snt	1.77	1.95
協	协	kyou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	3.9	4.12	xié	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0827.T2.ch.snt	20.28	20.54
売	卖	u	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	4.45	4.46	mài	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0767.T2.ch.snt	2.4	2.61
本	本	hon	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	5.02	5.2	běn	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1248.T2.ch.snt	0.54	0.77
当	当	tou	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2952.T2.jp.snt	1.63	1.84	dāng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0844.T2.ch.snt	3.05	3.29
球	球	kyuu	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	1.85	2.12	qiú	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0585.T2.ch.snt	3.64	4.02
定	定	tei	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	3.55	3.74	dìng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0820.T2.ch.snt	8.14	8.43
期	期	ki	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	3.74	3.85	qī	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0860.T2.ch.snt	1.74	1.8
的	的	teki	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	3.85	4.12	de	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1140.T2.ch.snt	6	6.06
練	练	ren	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	4.22	4.28	liàn	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1137.T2.ch.snt	14.1	14.3
習	习	shuu	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	4.28	4.61	xí	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0253.T2.ch.snt	1.23	1.51
運	运	un	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	5.45	5.56	yùn	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0330.T2.ch.snt	3.93	4.11
動	动	dou	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	5.56	5.76	dòng	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1193.T2.ch.snt	18.17	18.46
保	保	tamo	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	10.25	10.62	bǎo	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0756.T2.ch.snt	15.35	15.54
考	考	kanga	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0500.T2.jp.snt	10.89	10.97	kǎo	occlusive	aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0672.T2.ch.snt	11.55	11.73
何	何	nani	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2493.T2.jp.snt	0.96	1.94	hé	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0671.T2.ch.snt	9.36	9.55
頭	头	zu	affriquee	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2493.T2.jp.snt	2.12	2.3	tóu	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0526.T2.ch.snt	21.17	21.37
自	自	ji	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	0	0.46	zì	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1052.T2.ch.snt	10.67	10.85
由	由	yuu	spirant	_	palatal	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	0.46	0.55	yóu	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0157.T2.ch.snt	10.02	10.13
女	女	me	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	2.81	3.22	nǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1205.T2.ch.snt	9.93	10.11
見	见	mi	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	3.61	3.78	jiàn	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0856.T2.ch.snt	8.3	8.6
自	自	ji	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	0	0.46	zì	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0571.T2.ch.snt	19.46	19.57
由	由	yuu	spirant	_	palatal	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	0.46	0.55	yóu	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0920.T2.ch.snt	6.54	6.71
女	女	me	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	2.81	3.22	nǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0804.T2.ch.snt	21.53	21.66
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	7.54	7.69	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0958.T2.ch.snt	0.85	1.15
五	五	go	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	11.21	11.47	wǔ	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0623.T2.ch.snt	4.29	4.5
大	大	dai	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	11.47	11.71	dà	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0618.T2.ch.snt	2.18	2.55
湖	湖	ko	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	11.71	12.04	hú	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_0337.T2.ch.snt	3.09	3.27
辺	边	hen	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1849.T2.jp.snt	15.45	15.79	biān	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1208.T2.ch.snt	3.25	3.45
多	多	oo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2949.T2.jp.snt	1.64	1.77	duō	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0277.T2.ch.snt	0.19	0.35
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2949.T2.jp.snt	3.82	4.08	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0892.T2.ch.snt	1.2	1.23
部	部	bu	occlusive	sonore	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2949.T2.jp.snt	4.08	4.16	bù	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_0149.T2.ch.snt	5.58	5.65
人	人	nin	nasale	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2949.T2.jp.snt	4.26	4.44	rén	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0849.T2.ch.snt	10.55	10.78
使	使	tsuka	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2949.T2.jp.snt	4.64	4.83	shǐ	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0611.T2.ch.snt	3.05	3.2
青	青	sei	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0973.T2.jp.snt	3.89	3.95	qīng	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0888.T2.ch.snt	8.2	8.46
春	春	shun	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0973.T2.jp.snt	3.95	4.03	chūn	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0465.T2.ch.snt	8.16	8.35
強	强	kyou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1741.T2.jp.snt	2.51	2.64	qiáng	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1065.T2.ch.snt	13.81	14.16
受	受	ju	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1741.T2.jp.snt	5.91	5.95	shòu	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1016.T2.ch.snt	4.01	4.23
験	验	ken	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1741.T2.jp.snt	5.95	6	yàn	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0828.T2.ch.snt	20.3	20.48
